trainerID,trainername,pokename
275,"Cooltrainer♀ Julie",Tropius
276,"Cooltrainer♀ Katelynn",Gardevoir
276,"Cooltrainer♀ Katelynn",Slaking
277,"Cooltrainer♀ Keira",Lairon
277,"Cooltrainer♀ Keira",Manectric
278,"Cooltrainer♂ Leonel",Manectric
279,"Cooltrainer♂ Leroy",Mawile
279,"Cooltrainer♂ Leroy",Starmie
280,"Cooltrainer♂ Marcel",Manectric
280,"Cooltrainer♂ Marcel",Shiftry
281,"Cooltrainer♀ Marley",Manectric
282,"Cooltrainer♀ Mary",Delcatty
283,"Cooltrainer♀ Michelle",Torkoal
283,"Cooltrainer♀ Michelle",Medicham
283,"Cooltrainer♀ Michelle",Ludicolo
284,"Cooltrainer♂ Mitchell",Lunatone
284,"Cooltrainer♂ Mitchell",Solrock
285,"Cooltrainer♂ Owen",Kecleon
285,"Cooltrainer♂ Owen",Graveler
285,"Cooltrainer♂ Owen",Wailord
286,"Cooltrainer♂ Parker",Spinda
287,"Cooltrainer♂ Quincy",Slaking
287,"Cooltrainer♂ Quincy",Dusclops
288,"Cooltrainer♂ Randall",Swellow
289,"Cooltrainer♂ Ruben",Shiftry
289,"Cooltrainer♂ Ruben",Nosepass
290,"Cooltrainer♂ Samuel",Swellow
290,"Cooltrainer♂ Samuel",Mawile
290,"Cooltrainer♂ Samuel",Kadabra
291,"Cooltrainer♀ Shannon",Claydol
292,"Cooltrainer♂ Vincent",Sableye
292,"Cooltrainer♂ Vincent",Medicham
292,"Cooltrainer♂ Vincent",Sharpedo
293,"Cooltrainer♂ Vito",Dodrio
293,"Cooltrainer♂ Vito",Kadabra
293,"Cooltrainer♂ Vito",Electrode
293,"Cooltrainer♂ Vito",Shiftry
294,"Cooltrainer♂ Warren",Graveler
294,"Cooltrainer♂ Warren",Ludicolo
295,"Cooltrainer♀ Wendy",Mawile
295,"Cooltrainer♀ Wendy",Roselia
295,"Cooltrainer♀ Wendy",Pelipper
296,"Cooltrainer♂ Wilton",Electrike
296,"Cooltrainer♂ Wilton",Wailmer
296,"Cooltrainer♂ Wilton",Makuhita
297,"Cooltrainer♂ Wilton",Electrike
297,"Cooltrainer♂ Wilton",Wailmer
297,"Cooltrainer♂ Wilton",Makuhita
298,"Cooltrainer♂ Wilton",Manectric
298,"Cooltrainer♂ Wilton",Wailmer
298,"Cooltrainer♂ Wilton",Makuhita
299,"Cooltrainer♂ Wilton",Manectric
299,"Cooltrainer♂ Wilton",Wailmer
299,"Cooltrainer♂ Wilton",Makuhita
300,"Cooltrainer♂ Wilton",Manectric
300,"Cooltrainer♂ Wilton",Wailmer
300,"Cooltrainer♂ Wilton",Hariyama
301,"A-list Actor Alonso",Smeargle
302,"A-list Actor Ricardo",Smeargle
303,"Ace Duo Elina & Sean",Wailord
303,"Ace Duo Elina & Sean",Vileplume
304,"Ace Duo Jude & Rory",Armaldo
304,"Ace Duo Jude & Rory",Cradily
305,"Ace Duo Jude & Rory",Armaldo
305,"Ace Duo Jude & Rory",Cradily
306,"Ace Duo Pike & Shiel",Carvanha
306,"Ace Duo Pike & Shiel",Numel
307,"Ace Duo Kent and Aimee",Sandslash
307,"Ace Duo Kent and Aimee",Ninetales
308,"Cooltrainer♀",Weepinbell
308,"Cooltrainer♀",Gloom
308,"Cooltrainer♀",Ivysaur
309,"Cooltrainer♂",Nidorino
309,"Cooltrainer♂",Nidoking
310,"Cooltrainer♂",Sandslash
310,"Cooltrainer♂",Dugtrio
311,"Cooltrainer♂",Rhyhorn
312,"Cooltrainer♀",Persian
312,"Cooltrainer♀",Ninetales
313,"Cooltrainer♂",Ivysaur
313,"Cooltrainer♂",Wartortle
313,"Cooltrainer♂",Charmeleon
313,"Cooltrainer♂",Charizard
314,"Cooltrainer♂",Exeggutor
314,"Cooltrainer♂",Cloyster
314,"Cooltrainer♂",Arcanine
315,"Cooltrainer♀",Parasect
315,"Cooltrainer♀",Dewgong
315,"Cooltrainer♀",Chansey
316,"Cooltrainer♂",Kingler
316,"Cooltrainer♂",Tentacruel
316,"Cooltrainer♂",Blastoise
317,"Cooltrainer♀",Bellsprout
317,"Cooltrainer♀",Weepinbell
317,"Cooltrainer♀",Victreebel
318,"Cooltrainer♂ Aaron",Ivysaur
318,"Cooltrainer♂ Aaron",Charmeleon
318,"Cooltrainer♂ Aaron",Wartortle
319,"Cooltrainer♂ Allen",Charmeleon
320,"Cooltrainer♀ Beth",Rapidash
321,"Cooltrainer♀ Beth",Rapidash
322,"Cooltrainer♀ Beth",Rapidash
323,"Cooltrainer♂ Blake",Magneton
323,"Cooltrainer♂ Blake",Quagsire
323,"Cooltrainer♂ Blake",Exeggcute
324,"Cooltrainer♂ Brian",Sandslash
325,"Cooltrainer♀ CaraC",Horsea
325,"Cooltrainer♀ CaraC",Horsea
325,"Cooltrainer♀ CaraC",Horsea
326,"Cooltrainer♀ Carol*",Electrode
326,"Cooltrainer♀ Carol*",Starmie
326,"Cooltrainer♀ Carol*",Ninetales
327,"Cooltrainer♂Cody",Horsea
327,"Cooltrainer♂Cody",Seadra
328,"Cooltrainer♀ Cybil",Butterfree
328,"Cooltrainer♀ Cybil",Bellossom
329,"Cooltrainer♂ DarinC",Dragonair
330,"Cooltrainer♀ Emma",Poliwhirl
331,"Cooltrainer♀ Fran",Seadra
332,"Cooltrainer♂ Gaven",Victreebel
332,"Cooltrainer♂ Gaven",Kingler
332,"Cooltrainer♂ Gaven",Flareon
333,"Cooltrainer♂ Gaven",Victreebel
333,"Cooltrainer♂ Gaven",Kingler
333,"Cooltrainer♂ Gaven",Flareon
334,"Cooltrainer♂ Gaven",Victreebel
334,"Cooltrainer♂ Gaven",Kingler
334,"Cooltrainer♂ Gaven",Flareon
335,"Cooltrainer♀ Gwen",Eevee
335,"Cooltrainer♀ Gwen",Vaporeon
335,"Cooltrainer♀ Gwen",Jolteon
335,"Cooltrainer♀ Gwen",Flareon
336,"Cooltrainer♀ Irene",Goldeen
336,"Cooltrainer♀ Irene",Seaking
337,"Cooltrainer♂ Jake",Parasect
337,"Cooltrainer♂ Jake",Golduck
338,"Cooltrainer♀ Jenn",Staryu
338,"Cooltrainer♀ Jenn",Starmie
339,"Cooltrainer♀ Joyce",Pikachu
339,"Cooltrainer♀ Joyce",Blastoise
340,"Cooltrainer♀ Kate",Shellder
340,"Cooltrainer♀ Kate",Cloyster
341,"Cooltrainer♀ Kelly",Marill
341,"Cooltrainer♀ Kelly",Wartortle
341,"Cooltrainer♀ Kelly",Wartortle
342,"Cooltrainer♂ Kevin",Rhyhorn
342,"Cooltrainer♂ Kevin",Charmeleon
342,"Cooltrainer♂ Kevin",Wartortle
343,"Cooltrainer♀ Lois",Skiploom
343,"Cooltrainer♀ Lois",Ninetales
344,"Cooltrainer♀ Lola",Dratini
344,"Cooltrainer♀ Lola",Dragonair
345,"Cooltrainer♀ Megan",Bulbasaur
345,"Cooltrainer♀ Megan",Ivysaur
345,"Cooltrainer♀ Megan",Venusaur
346,"Cooltrainer♂ Mike",Dragonair
347,"Cooltrainer♂ Nick",Charmander
347,"Cooltrainer♂ Nick",Bulbasaur
347,"Cooltrainer♂ Nick",Squirtle
348,"Cooltrainer♂ Paul",Dratini
348,"Cooltrainer♂ Paul",Dratini
348,"Cooltrainer♂ Paul",Dratini
349,"Cooltrainer♀ Quinn",Ivysaur
349,"Cooltrainer♀ Quinn",Starmie
350,"Cooltrainer♀ Reena",Starmie
350,"Cooltrainer♀ Reena",Starmie
350,"Cooltrainer♀ Reena",Nidoqueen
351,"Cooltrainer♀ Reena",Starmie
351,"Cooltrainer♀ Reena",Starmie
351,"Cooltrainer♀ Reena",Nidoqueen
352,"Cooltrainer♀ Reena",Starmie
352,"Cooltrainer♀ Reena",Starmie
352,"Cooltrainer♀ Reena",Nidoqueen
353,"Cooltrainer♂ Ryan",Pidgeot
353,"Cooltrainer♂ Ryan",Electabuzz
354,"Cooltrainer♂ Sean*",Flareon
354,"Cooltrainer♂ Sean*",Tangela
354,"Cooltrainer♂ Sean*",Tauros
355,"Cooltrainer♂ Albert",Manectric
355,"Cooltrainer♂ Albert",Muk
356,"Cooltrainer♀ Alexa",Gloom
356,"Cooltrainer♀ Alexa",Azumarill
357,"Cooltrainer♂ Berke",Zangoose
358,"Cooltrainer♀ Brooke",Wingull
358,"Cooltrainer♀ Brooke",Numel
358,"Cooltrainer♀ Brooke",Roselia
359,"Cooltrainer♀ Brooke",Wingull
359,"Cooltrainer♀ Brooke",Numel
359,"Cooltrainer♀ Brooke",Roselia
360,"Cooltrainer♀ Brooke",Pelipper
360,"Cooltrainer♀ Brooke",Numel
360,"Cooltrainer♀ Brooke",Roselia
361,"Cooltrainer♀ Brooke",Pelipper
361,"Cooltrainer♀ Brooke",Numel
361,"Cooltrainer♀ Brooke",Roselia
362,"Cooltrainer♀ Brooke",Pelipper
362,"Cooltrainer♀ Brooke",Camerupt
362,"Cooltrainer♀ Brooke",Roselia
363,"Cooltrainer♀ Caroline",Mawile
363,"Cooltrainer♀ Caroline",Sableye
364,"Cooltrainer♂ Clyde",Swellow
364,"Cooltrainer♂ Clyde",Trapinch
364,"Cooltrainer♂ Clyde",Wailmer
364,"Cooltrainer♂ Clyde",Magneton
364,"Cooltrainer♂ Clyde",Shiftry
365,"Cooltrainer♂ Edgar",Cacturne
366,"Cooltrainer♀ Elaine",Lairon
366,"Cooltrainer♀ Elaine",Manectric
367,"Cooltrainer♂ George",Linoone
368,"Cooltrainer♀ Hope",Roselia
369,"Cooltrainer♀ Jennifer",Milotic
370,"Cooltrainer♀ Jody",Zangoose
371,"Cooltrainer♀ Julie",Sandslash
371,"Cooltrainer♀ Julie",Ninetales
372,"Cooltrainer♂ Leroy",Mawile
372,"Cooltrainer♂ Leroy",Starmie
373,"Cooltrainer♀ Lori",Linoone
374,"Cooltrainer♀ Mary",Delcatty
375,"Cooltrainer♀ Michelle",Nosepass
375,"Cooltrainer♀ Michelle",Medicham
375,"Cooltrainer♀ Michelle",Ludicolo
376,"Cooltrainer♂ Owen",Kecleon
376,"Cooltrainer♂ Owen",Rhyhorn
376,"Cooltrainer♂ Owen",Tentacruel
377,"Cooltrainer♂ Parker",Linoone
378,"Cooltrainer♂ Randall",Delcatty
379,"Cooltrainer♂ Ruben",Shiftry
379,"Cooltrainer♂ Ruben",Graveler
379,"Cooltrainer♂ Ruben",Loudred
380,"Cooltrainer♂ Samuel",Dodrio
380,"Cooltrainer♂ Samuel",Lairon
380,"Cooltrainer♂ Samuel",Kadabra
381,"Cooltrainer♀ Shannon",Claydol
382,"Cooltrainer♂ Vincent",Sableye
382,"Cooltrainer♂ Vincent",Medicham
382,"Cooltrainer♂ Vincent",Sharpedo
383,"Cooltrainer♂ Vito",Swellow
383,"Cooltrainer♂ Vito",Kadabra
383,"Cooltrainer♂ Vito",Manectric
383,"Cooltrainer♂ Vito",Shiftry
384,"Cooltrainer♂ Warren",Graveler
384,"Cooltrainer♂ Warren",Magcargo
384,"Cooltrainer♂ Warren",Ludicolo
385,"Cooltrainer♀ Wendy",Mawile
385,"Cooltrainer♀ Wendy",Roselia
385,"Cooltrainer♀ Wendy",Pelipper
386,"Cooltrainer♂ Wilton",Electrike
386,"Cooltrainer♂ Wilton",Wailmer
386,"Cooltrainer♂ Wilton",Makuhita
387,"Cooltrainer♂ Wilton",Electrike
387,"Cooltrainer♂ Wilton",Wailmer
387,"Cooltrainer♂ Wilton",Makuhita
388,"Cooltrainer♂ Wilton",Manectric
388,"Cooltrainer♂ Wilton",Wailmer
388,"Cooltrainer♂ Wilton",Makuhita
389,"Cooltrainer♂ Wilton",Manectric
389,"Cooltrainer♂ Wilton",Wailmer
389,"Cooltrainer♂ Wilton",Makuhita
390,"Cooltrainer♂ Wilton",Manectric
390,"Cooltrainer♂ Wilton",Wailmer
390,"Cooltrainer♂ Wilton",Hariyama
391,"Cooltrainer♂ Zane",Kecleon
392,"Cooltrainer♂ Albert",Magneton
392,"Cooltrainer♂ Albert",Muk
393,"Cooltrainer♀ Alexa",Gloom
393,"Cooltrainer♀ Alexa",Azumarill
394,"Cooltrainer♀ Alexia",Wigglytuff
395,"Cooltrainer♀ Athena",Manectric
395,"Cooltrainer♀ Athena",Linoone
396,"Cooltrainer♂ Berke",Vigoroth
397,"Cooltrainer♂ Braxton",Swellow
397,"Cooltrainer♂ Braxton",Trapinch
397,"Cooltrainer♂ Braxton",Wailmer
397,"Cooltrainer♂ Braxton",Magneton
397,"Cooltrainer♂ Braxton",Shiftry
398,"Cooltrainer♀ Brooke",Wingull
398,"Cooltrainer♀ Brooke",Numel
398,"Cooltrainer♀ Brooke",Roselia
399,"Cooltrainer♀ Brooke",Wingull
399,"Cooltrainer♀ Brooke",Numel
399,"Cooltrainer♀ Brooke",Roselia
400,"Cooltrainer♀ Brooke",Pelipper
400,"Cooltrainer♀ Brooke",Numel
400,"Cooltrainer♀ Brooke",Roselia
401,"Cooltrainer♀ Brooke",Pelipper
401,"Cooltrainer♀ Brooke",Numel
401,"Cooltrainer♀ Brooke",Roselia
402,"Cooltrainer♀ Brooke",Pelipper
402,"Cooltrainer♀ Brooke",Camerupt
402,"Cooltrainer♀ Brooke",Roselia
403,"Cooltrainer♀ Carolina",Manectric
403,"Cooltrainer♀ Carolina",Swellow
403,"Cooltrainer♀ Carolina",Manectric
404,"Cooltrainer♀ Caroline",Skarmory
404,"Cooltrainer♀ Caroline",Sableye
405,"Cooltrainer♀ Cristin",Loudred
405,"Cooltrainer♀ Cristin",Vigoroth
406,"Cooltrainer♀ Cristin",Loudred
406,"Cooltrainer♀ Cristin",Vigoroth
407,"Cooltrainer♀ Cristin",Spinda
407,"Cooltrainer♀ Cristin",Loudred
407,"Cooltrainer♀ Cristin",Vigoroth
408,"Cooltrainer♀ Cristin",Spinda
408,"Cooltrainer♀ Cristin",Loudred
408,"Cooltrainer♀ Cristin",Vigoroth
409,"Cooltrainer♀ Cristin",Spinda
409,"Cooltrainer♀ Cristin",Exploud
409,"Cooltrainer♀ Cristin",Slaking
410,"Cooltrainer♀ Darcy",Pelipper
410,"Cooltrainer♀ Darcy",Camerupt
411,"Cooltrainer♀ Dianne",Claydol
411,"Cooltrainer♀ Dianne",Lanturn
412,"Cooltrainer♂ Edgar",Cacturne
412,"Cooltrainer♂ Edgar",Pelipper
413,"Cooltrainer♂ Felix",Medicham
413,"Cooltrainer♂ Felix",Claydol
414,"Cooltrainer♂ George",Slakoth
415,"Cooltrainer♂ Gerald",Kecleon
416,"Cooltrainer♀ Halle",Sableye
416,"Cooltrainer♀ Halle",Absol
417,"Cooltrainer♀ Hope",Roselia
418,"Cooltrainer♀ Jazmyn",Absol
419,"Cooltrainer♀ Jennifer",Sableye
420,"Cooltrainer♀ Jody",Zangoose
421,"Cooltrainer♂ Jonathan",Kecleon
421,"Cooltrainer♂ Jonathan",Loudred
422,"Cooltrainer♀ Julie",Sandslash
422,"Cooltrainer♀ Julie",Ninetales
422,"Cooltrainer♀ Julie",Tropius
423,"Cooltrainer♀ Katelynn",Gardevoir
423,"Cooltrainer♀ Katelynn",Slaking
424,"Cooltrainer♀ Keira",Lairon
424,"Cooltrainer♀ Keira",Manectric
425,"Cooltrainer♂ Leonel",Manectric
426,"Cooltrainer♂ Leroy",Mawile
426,"Cooltrainer♂ Leroy",Starmie
427,"Cooltrainer♂ Marcel",Manectric
427,"Cooltrainer♂ Marcel",Shiftry
428,"Cooltrainer♀ Marley",Manectric
429,"Cooltrainer♀ Mary",Delcatty
430,"Cooltrainer♀ Michelle",Torkoal
430,"Cooltrainer♀ Michelle",Medicham
430,"Cooltrainer♀ Michelle",Ludicolo
431,"Cooltrainer♂ Mitchell",Lunatone
431,"Cooltrainer♂ Mitchell",Solrock
432,"Cooltrainer♂ Owen",Kecleon
432,"Cooltrainer♂ Owen",Graveler
432,"Cooltrainer♂ Owen",Wailord
433,"Cooltrainer♂ Parker",Spinda
434,"Cooltrainer♂ Quincy",Slaking
434,"Cooltrainer♂ Quincy",Dusclops
435,"Cooltrainer♂ Randall",Swellow
436,"Cooltrainer♂ Ruben",Shiftry
436,"Cooltrainer♂ Ruben",Nosepass
437,"Cooltrainer♂ Samuel",Swellow
437,"Cooltrainer♂ Samuel",Mawile
437,"Cooltrainer♂ Samuel",Kadabra
438,"Cooltrainer♀ Shannon",Claydol
439,"Cooltrainer♂ Vincent",Sableye
439,"Cooltrainer♂ Vincent",Medicham
439,"Cooltrainer♂ Vincent",Sharpedo
440,"Cooltrainer♂ Vito",Dodrio
440,"Cooltrainer♂ Vito",Kadabra
440,"Cooltrainer♂ Vito",Electrode
440,"Cooltrainer♂ Vito",Shiftry
441,"Cooltrainer♂ Warren",Graveler
441,"Cooltrainer♂ Warren",Ludicolo
442,"Cooltrainer♀ Wendy",Mawile
442,"Cooltrainer♀ Wendy",Roselia
442,"Cooltrainer♀ Wendy",Pelipper
443,"Cooltrainer♂ Wilton",Electrike
443,"Cooltrainer♂ Wilton",Wailmer
443,"Cooltrainer♂ Wilton",Makuhita
444,"Cooltrainer♂ Wilton",Electrike
444,"Cooltrainer♂ Wilton",Wailmer
444,"Cooltrainer♂ Wilton",Makuhita
445,"Cooltrainer♂ Wilton",Manectric
445,"Cooltrainer♂ Wilton",Wailmer
445,"Cooltrainer♂ Wilton",Makuhita
446,"Cooltrainer♂ Wilton",Manectric
446,"Cooltrainer♂ Wilton",Wailmer
446,"Cooltrainer♂ Wilton",Makuhita
447,"Cooltrainer♂ Wilton",Manectric
447,"Cooltrainer♂ Wilton",Wailmer
447,"Cooltrainer♂ Wilton",Hariyama
448,"A-list Actor Alonso",Smeargle
449,"A-list Actor Ricardo",Smeargle
450,"Ace Duo Elina & Sean",Wailord
450,"Ace Duo Elina & Sean",Vileplume
451,"Ace Duo Jude & Rory",Armaldo
451,"Ace Duo Jude & Rory",Cradily
452,"Ace Duo Jude & Rory",Armaldo
452,"Ace Duo Jude & Rory",Cradily
453,"Ace Duo Pike & Shiel",Carvanha
453,"Ace Duo Pike & Shiel",Numel
454,"Ace Duo Kent and Aimee",Sandslash
454,"Ace Duo Kent and Aimee",Ninetales
455,"Cooltrainer♀",Weepinbell
455,"Cooltrainer♀",Gloom
455,"Cooltrainer♀",Ivysaur
456,"Cooltrainer♂",Nidorino
456,"Cooltrainer♂",Nidoking
457,"Cooltrainer♂",Sandslash
457,"Cooltrainer♂",Dugtrio
458,"Cooltrainer♂",Rhyhorn
459,"Cooltrainer♀",Persian
459,"Cooltrainer♀",Ninetales
460,"Cooltrainer♂",Ivysaur
460,"Cooltrainer♂",Wartortle
460,"Cooltrainer♂",Charmeleon
460,"Cooltrainer♂",Charizard
461,"Cooltrainer♂",Exeggutor
461,"Cooltrainer♂",Cloyster
461,"Cooltrainer♂",Arcanine
462,"Cooltrainer♀",Parasect
462,"Cooltrainer♀",Dewgong
462,"Cooltrainer♀",Chansey
463,"Cooltrainer♂",Kingler
463,"Cooltrainer♂",Tentacruel
463,"Cooltrainer♂",Blastoise
464,"Cooltrainer♀",Bellsprout
464,"Cooltrainer♀",Weepinbell
464,"Cooltrainer♀",Victreebel
465,"Cooltrainer♂ Aaron",Ivysaur
465,"Cooltrainer♂ Aaron",Charmeleon
465,"Cooltrainer♂ Aaron",Wartortle
466,"Cooltrainer♂ Allen",Charmeleon
467,"Cooltrainer♀ Beth",Rapidash
468,"Cooltrainer♀ Beth",Rapidash
469,"Cooltrainer♀ Beth",Rapidash
470,"Cooltrainer♂ Blake",Magneton
470,"Cooltrainer♂ Blake",Quagsire
470,"Cooltrainer♂ Blake",Exeggcute
471,"Cooltrainer♂ Brian",Sandslash
472,"Cooltrainer♀ CaraC",Horsea
472,"Cooltrainer♀ CaraC",Horsea
472,"Cooltrainer♀ CaraC",Horsea
473,"Cooltrainer♀ Carol*",Electrode
473,"Cooltrainer♀ Carol*",Starmie
473,"Cooltrainer♀ Carol*",Ninetales
474,"Cooltrainer♂Cody",Horsea
474,"Cooltrainer♂Cody",Seadra
475,"Cooltrainer♀ Cybil",Butterfree
475,"Cooltrainer♀ Cybil",Bellossom
476,"Cooltrainer♂ DarinC",Dragonair
477,"Cooltrainer♀ Emma",Poliwhirl
478,"Cooltrainer♀ Fran",Seadra
479,"Cooltrainer♂ Gaven",Victreebel
479,"Cooltrainer♂ Gaven",Kingler
479,"Cooltrainer♂ Gaven",Flareon
480,"Cooltrainer♂ Gaven",Victreebel
480,"Cooltrainer♂ Gaven",Kingler
480,"Cooltrainer♂ Gaven",Flareon
481,"Cooltrainer♂ Gaven",Victreebel
481,"Cooltrainer♂ Gaven",Kingler
481,"Cooltrainer♂ Gaven",Flareon
482,"Cooltrainer♀ Gwen",Eevee
482,"Cooltrainer♀ Gwen",Vaporeon
482,"Cooltrainer♀ Gwen",Jolteon
482,"Cooltrainer♀ Gwen",Flareon
483,"Cooltrainer♀ Irene",Goldeen
483,"Cooltrainer♀ Irene",Seaking
484,"Cooltrainer♂ Jake",Parasect
484,"Cooltrainer♂ Jake",Golduck
485,"Cooltrainer♀ Jenn",Staryu
485,"Cooltrainer♀ Jenn",Starmie
486,"Cooltrainer♀ Joyce",Pikachu
486,"Cooltrainer♀ Joyce",Blastoise
487,"Cooltrainer♀ Kate",Shellder
487,"Cooltrainer♀ Kate",Cloyster
488,"Cooltrainer♀ Kelly",Marill
488,"Cooltrainer♀ Kelly",Wartortle
488,"Cooltrainer♀ Kelly",Wartortle
489,"Cooltrainer♂ Kevin",Rhyhorn
489,"Cooltrainer♂ Kevin",Charmeleon
489,"Cooltrainer♂ Kevin",Wartortle
490,"Cooltrainer♀ Lois",Skiploom
490,"Cooltrainer♀ Lois",Ninetales
491,"Cooltrainer♀ Lola",Dratini
491,"Cooltrainer♀ Lola",Dragonair
492,"Cooltrainer♀ Megan",Bulbasaur
492,"Cooltrainer♀ Megan",Ivysaur
492,"Cooltrainer♀ Megan",Venusaur
493,"Cooltrainer♂ Mike",Dragonair
494,"Cooltrainer♂ Nick",Charmander
494,"Cooltrainer♂ Nick",Bulbasaur
494,"Cooltrainer♂ Nick",Squirtle
495,"Cooltrainer♂ Paul",Dratini
495,"Cooltrainer♂ Paul",Dratini
495,"Cooltrainer♂ Paul",Dratini
496,"Cooltrainer♀ Quinn",Ivysaur
496,"Cooltrainer♀ Quinn",Starmie
497,"Cooltrainer♀ Reena",Starmie
497,"Cooltrainer♀ Reena",Starmie
497,"Cooltrainer♀ Reena",Nidoqueen
498,"Cooltrainer♀ Reena",Starmie
498,"Cooltrainer♀ Reena",Starmie
498,"Cooltrainer♀ Reena",Nidoqueen
499,"Cooltrainer♀ Reena",Starmie
499,"Cooltrainer♀ Reena",Starmie
499,"Cooltrainer♀ Reena",Nidoqueen
500,"Cooltrainer♂ Ryan",Pidgeot
500,"Cooltrainer♂ Ryan",Electabuzz
501,"Cooltrainer♂ Sean*",Flareon
501,"Cooltrainer♂ Sean*",Tangela
501,"Cooltrainer♂ Sean*",Tauros
502,"Cooltrainer♂ Albert",Manectric
502,"Cooltrainer♂ Albert",Muk
503,"Cooltrainer♀ Alexa",Gloom
503,"Cooltrainer♀ Alexa",Azumarill
504,"Cooltrainer♂ Berke",Zangoose
505,"Cooltrainer♀ Brooke",Wingull
505,"Cooltrainer♀ Brooke",Numel
505,"Cooltrainer♀ Brooke",Roselia
506,"Cooltrainer♀ Brooke",Wingull
506,"Cooltrainer♀ Brooke",Numel
506,"Cooltrainer♀ Brooke",Roselia
507,"Cooltrainer♀ Brooke",Pelipper
507,"Cooltrainer♀ Brooke",Numel
507,"Cooltrainer♀ Brooke",Roselia
508,"Cooltrainer♀ Brooke",Pelipper
508,"Cooltrainer♀ Brooke",Numel
508,"Cooltrainer♀ Brooke",Roselia
509,"Cooltrainer♀ Brooke",Pelipper
509,"Cooltrainer♀ Brooke",Camerupt
509,"Cooltrainer♀ Brooke",Roselia
510,"Cooltrainer♀ Caroline",Mawile
510,"Cooltrainer♀ Caroline",Sableye
511,"Cooltrainer♂ Clyde",Swellow
511,"Cooltrainer♂ Clyde",Trapinch
511,"Cooltrainer♂ Clyde",Wailmer
511,"Cooltrainer♂ Clyde",Magneton
511,"Cooltrainer♂ Clyde",Shiftry
512,"Cooltrainer♂ Edgar",Cacturne
513,"Cooltrainer♀ Elaine",Lairon
513,"Cooltrainer♀ Elaine",Manectric
514,"Cooltrainer♂ George",Linoone
515,"Cooltrainer♀ Hope",Roselia
516,"Cooltrainer♀ Jennifer",Milotic
517,"Cooltrainer♀ Jody",Zangoose
518,"Cooltrainer♀ Julie",Sandslash
518,"Cooltrainer♀ Julie",Ninetales
519,"Cooltrainer♂ Leroy",Mawile
519,"Cooltrainer♂ Leroy",Starmie
520,"Cooltrainer♀ Lori",Linoone
521,"Cooltrainer♀ Mary",Delcatty
522,"Cooltrainer♀ Michelle",Nosepass
522,"Cooltrainer♀ Michelle",Medicham
522,"Cooltrainer♀ Michelle",Ludicolo
523,"Cooltrainer♂ Owen",Kecleon
523,"Cooltrainer♂ Owen",Rhyhorn
523,"Cooltrainer♂ Owen",Tentacruel
524,"Cooltrainer♂ Parker",Linoone
525,"Cooltrainer♂ Randall",Delcatty
526,"Cooltrainer♂ Ruben",Shiftry
526,"Cooltrainer♂ Ruben",Graveler
526,"Cooltrainer♂ Ruben",Loudred
527,"Cooltrainer♂ Samuel",Dodrio
527,"Cooltrainer♂ Samuel",Lairon
527,"Cooltrainer♂ Samuel",Kadabra
528,"Cooltrainer♀ Shannon",Claydol
529,"Cooltrainer♂ Vincent",Sableye
529,"Cooltrainer♂ Vincent",Medicham
529,"Cooltrainer♂ Vincent",Sharpedo
530,"Cooltrainer♂ Vito",Swellow
530,"Cooltrainer♂ Vito",Kadabra
530,"Cooltrainer♂ Vito",Manectric
530,"Cooltrainer♂ Vito",Shiftry
531,"Cooltrainer♂ Warren",Graveler
531,"Cooltrainer♂ Warren",Magcargo
531,"Cooltrainer♂ Warren",Ludicolo
532,"Cooltrainer♀ Wendy",Mawile
532,"Cooltrainer♀ Wendy",Roselia
532,"Cooltrainer♀ Wendy",Pelipper
533,"Cooltrainer♂ Wilton",Electrike
533,"Cooltrainer♂ Wilton",Wailmer
533,"Cooltrainer♂ Wilton",Makuhita
534,"Cooltrainer♂ Wilton",Electrike
534,"Cooltrainer♂ Wilton",Wailmer
534,"Cooltrainer♂ Wilton",Makuhita
535,"Cooltrainer♂ Wilton",Manectric
535,"Cooltrainer♂ Wilton",Wailmer
535,"Cooltrainer♂ Wilton",Makuhita
536,"Cooltrainer♂ Wilton",Manectric
536,"Cooltrainer♂ Wilton",Wailmer
536,"Cooltrainer♂ Wilton",Makuhita
537,"Cooltrainer♂ Wilton",Manectric
537,"Cooltrainer♂ Wilton",Wailmer
537,"Cooltrainer♂ Wilton",Hariyama
538,"Cooltrainer♂ Zane",Kecleon
539,"Cooltrainer♂ Albert",Magneton
539,"Cooltrainer♂ Albert",Muk
540,"Cooltrainer♀ Alexa",Gloom
540,"Cooltrainer♀ Alexa",Azumarill
541,"Cooltrainer♀ Alexia",Wigglytuff
542,"Cooltrainer♀ Athena",Manectric
542,"Cooltrainer♀ Athena",Linoone
543,"Cooltrainer♂ Berke",Vigoroth
544,"Cooltrainer♂ Braxton",Swellow
544,"Cooltrainer♂ Braxton",Trapinch
544,"Cooltrainer♂ Braxton",Wailmer
544,"Cooltrainer♂ Braxton",Magneton
544,"Cooltrainer♂ Braxton",Shiftry
545,"Cooltrainer♀ Brooke",Wingull
545,"Cooltrainer♀ Brooke",Numel
545,"Cooltrainer♀ Brooke",Roselia
546,"Cooltrainer♀ Brooke",Wingull
546,"Cooltrainer♀ Brooke",Numel
546,"Cooltrainer♀ Brooke",Roselia
547,"Cooltrainer♀ Brooke",Pelipper
547,"Cooltrainer♀ Brooke",Numel
